  0.12000E+01  0.10000E-01  0.19711E+04  0.33890E+03  0.00000E+00 -0.16945E+01  0.98554E+01  0.00000E+00
  0.13000E+01  0.10000E-01  0.19706E+04  0.34192E+03  0.00000E+00 -0.17096E+01  0.98528E+01  0.00000E+00
  0.14000E+01  0.10000E-01  0.19700E+04  0.34495E+03  0.00000E+00 -0.17247E+01  0.98501E+01  0.00000E+00
  0.15000E+01  0.10000E-01  0.19695E+04  0.34797E+03  0.00000E+00 -0.17398E+01  0.98475E+01  0.00000E+00
  0.16000E+01  0.10000E-01  0.19690E+04  0.35099E+03  0.00000E+00 -0.17549E+01  0.98448E+01  0.00000E+00
  0.17000E+01  0.10000E-01  0.19684E+04  0.35401E+03  0.00000E+00 -0.17700E+01  0.98421E+01  0.00000E+00
  0.18000E+01  0.10000E-01  0.19679E+04  0.35703E+03  0.00000E+00 -0.17851E+01  0.98394E+01  0.00000E+00
  0.19000E+01  0.10000E-01  0.19673E+04  0.36005E+03  0.00000E+00 -0.18002E+01  0.98366E+01  0.00000E+00
  0.20000E+01  0.10000E-01  0.19668E+04  0.36306E+03  0.00000E+00 -0.18153E+01  0.98339E+01  0.00000E+00
  0.11000E+01  0.10000E-01  0.19662E+04  0.36608E+03  0.00000E+00 -0.18304E+01  0.98311E+01  0.00000E+00
  0.12000E+01  0.10000E-01  0.19656E+04  0.36910E+03  0.00000E+00 -0.18455E+01  0.98282E+01  0.00000E+00
  0.13000E+01  0.10000E-01  0.19651E+04  0.37211E+03  0.00000E+00 -0.18606E+01  0.98254E+01  0.00000E+00
  0.14000E+01  0.10000E-01  0.19645E+04  0.37512E+03  0.00000E+00 -0.18756E+01  0.98225E+01  0.00000E+00
  0.15000E+01  0.10000E-01  0.19639E+04  0.37814E+03  0.00000E+00 -0.18907E+01  0.98196E+01  0.00000E+00
  0.16000E+01  0.10000E-01  0.19633E+04  0.38115E+03  0.00000E+00 -0.19057E+01  0.98167E+01  0.00000E+00
  0.17000E+01  0.10000E-01  0.19628E+04  0.38416E+03  0.00000E+00 -0.19208E+01  0.98138E+01  0.00000E+00
  0.18000E+01  0.10000E-01  0.19622E+04  0.38717E+03  0.00000E+00 -0.19359E+01  0.98108E+01  0.00000E+00
  0.19000E+01  0.10000E-01  0.19616E+04  0.39018E+03  0.00000E+00 -0.19509E+01  0.98079E+01  0.00000E+00
  0.20000E+01  0.10000E-01  0.19610E+04  0.39319E+03  0.00000E+00 -0.19659E+01  0.98048E+01  0.00000E+00
  0.11000E+01  0.10000E-01  0.19604E+04  0.39620E+03  0.00000E+00 -0.19810E+01  0.98018E+01  0.00000E+00
  0.12000E+01  0.10000E-01  0.19598E+04  0.39920E+03  0.00000E+00 -0.19960E+01  0.97988E+01  0.00000E+00
  0.13000E+01  0.10000E-01  0.19591E+04  0.40221E+03  0.00000E+00 -0.20110E+01  0.97957E+01  0.00000E+00
  0.14000E+01  0.10000E-01  0.19585E+04  0.40521E+03  0.00000E+00 -0.20261E+01  0.97926E+01  0.00000E+00
  0.15000E+01  0.10000E-01  0.19579E+04  0.40822E+03  0.00000E+00 -0.20411E+01  0.97895E+01  0.00000E+00
  0.16000E+01  0.10000E-01  0.19573E+04  0.41122E+03  0.00000E+00 -0.20561E+01  0.97863E+01  0.00000E+00
  0.17000E+01  0.10000E-01  0.19566E+04  0.41422E+03  0.00000E+00 -0.20711E+01  0.97832E+01  0.00000E+00
  0.18000E+01  0.10000E-01  0.19560E+04  0.41722E+03  0.00000E+00 -0.20861E+01  0.97800E+01  0.00000E+00
  0.19000E+01  0.10000E-01  0.19554E+04  0.42022E+03  0.00000E+00 -0.21011E+01  0.97768E+01  0.00000E+00
  0.20000E+01  0.10000E-01  0.19547E+04  0.42322E+03  0.00000E+00 -0.21161E+01  0.97735E+01  0.00000E+00
  0.11000E+01  0.10000E-01  0.19541E+04  0.42622E+03  0.00000E+00 -0.21311E+01  0.97703E+01  0.00000E+00
  0.12000E+01  0.10000E-01  0.19534E+04  0.42922E+03  0.00000E+00 -0.21461E+01  0.97670E+01  0.00000E+00
  0.13000E+01  0.10000E-01  0.19527E+04  0.43221E+03  0.00000E+00 -0.21611E+01  0.97637E+01  0.00000E+00
  0.14000E+01  0.10000E-01  0.19521E+04  0.43521E+03  0.00000E+00 -0.21760E+01  0.97604E+01  0.00000E+00
  0.15000E+01  0.10000E-01  0.19514E+04  0.43820E+03  0.00000E+00 -0.21910E+01  0.97570E+01  0.00000E+00
  0.16000E+01  0.10000E-01  0.19507E+04  0.44120E+03  0.00000E+00 -0.22060E+01  0.97536E+01  0.00000E+00
  0.17000E+01  0.10000E-01  0.19501E+04  0.44419E+03  0.00000E+00 -0.22209E+01  0.97503E+01  0.00000E+00
  0.18000E+01  0.10000E-01  0.19494E+04  0.44718E+03  0.00000E+00 -0.22359E+01  0.97468E+01  0.00000E+00
  0.19000E+01  0.10000E-01  0.19487E+04  0.45017E+03  0.00000E+00 -0.22508E+01  0.97434E+01  0.00000E+00
  0.20000E+01  0.10000E-01  0.19480E+04  0.45316E+03  0.00000E+00 -0.22658E+01  0.97399E+01  0.00000E+00
  0.11000E+01  0.10000E-01  0.19473E+04  0.45614E+03  0.00000E+00 -0.22807E+01  0.97364E+01  0.00000E+00
  0.12000E+01  0.10000E-01  0.19466E+04  0.45913E+03  0.00000E+00 -0.22957E+01  0.97329E+01  0.00000E+00
  0.13000E+01  0.10000E-01  0.19459E+04  0.46212E+03  0.00000E+00 -0.23106E+01  0.97294E+01  0.00000E+00
  0.14000E+01  0.10000E-01  0.19452E+04  0.46510E+03  0.00000E+00 -0.23255E+01  0.97258E+01  0.00000E+00
  0.15000E+01  0.10000E-01  0.19445E+04  0.46808E+03  0.00000E+00 -0.23404E+01  0.97223E+01  0.00000E+00
  0.16000E+01  0.10000E-01  0.19437E+04  0.47107E+03  0.00000E+00 -0.23553E+01  0.97187E+01  0.00000E+00
  0.17000E+01  0.10000E-01  0.19430E+04  0.47405E+03  0.00000E+00 -0.23702E+01  0.97150E+01  0.00000E+00
  0.18000E+01  0.10000E-01  0.19423E+04  0.47703E+03  0.00000E+00 -0.23851E+01  0.97114E+01  0.00000E+00
  0.19000E+01  0.10000E-01  0.19415E+04  0.48001E+03  0.00000E+00 -0.24000E+01  0.97077E+01  0.00000E+00
  0.20000E+01  0.10000E-01  0.19408E+04  0.48298E+03  0.00000E+00 -0.24149E+01  0.97040E+01  0.00000E+00
  0.11000E+01  0.10000E-01  0.19401E+04  0.48596E+03  0.00000E+00 -0.24298E+01  0.97003E+01  0.00000E+00
  0.12000E+01  0.10000E-01  0.19393E+04  0.48894E+03  0.00000E+00 -0.24447E+01  0.96966E+01  0.00000E+00
  0.13000E+01  0.10000E-01  0.19386E+04  0.49191E+03  0.00000E+00 -0.24596E+01  0.96928E+01  0.00000E+00
  0.14000E+01  0.10000E-01  0.19378E+04  0.49488E+03  0.00000E+00 -0.24744E+01  0.96890E+01  0.00000E+00
  0.15000E+01  0.10000E-01  0.19370E+04  0.49786E+03  0.00000E+00 -0.24893E+01  0.96852E+01  0.00000E+00
  0.16000E+01  0.10000E-01  0.19363E+04  0.50083E+03  0.00000E+00 -0.25041E+01  0.96814E+01  0.00000E+00
  0.17000E+01  0.10000E-01  0.19355E+04  0.50380E+03  0.00000E+00 -0.25190E+01  0.96775E+01  0.00000E+00
  0.18000E+01  0.10000E-01  0.19347E+04  0.50676E+03  0.00000E+00 -0.25338E+01  0.96737E+01  0.00000E+00
  0.19000E+01  0.10000E-01  0.19340E+04  0.50973E+03  0.00000E+00 -0.25487E+01  0.96698E+01  0.00000E+00
  0.20000E+01  0.10000E-01  0.19332E+04  0.51270E+03  0.00000E+00 -0.25635E+01  0.96658E+01  0.00000E+00
  0.11000E+01  0.10000E-01  0.19324E+04  0.51566E+03  0.00000E+00 -0.25783E+01  0.96619E+01  0.00000E+00
  0.12000E+01  0.10000E-01  0.19316E+04  0.51863E+03  0.00000E+00 -0.25931E+01  0.96579E+01  0.00000E+00
  0.13000E+01  0.10000E-01  0.19308E+04  0.52159E+03  0.00000E+00 -0.26079E+01  0.96539E+01  0.00000E+00
  0.14000E+01  0.10000E-01  0.19300E+04  0.52455E+03  0.00000E+00 -0.26227E+01  0.96499E+01  0.00000E+00
  0.15000E+01  0.10000E-01  0.19292E+04  0.52751E+03  0.00000E+00 -0.26375E+01  0.96459E+01  0.00000E+00
  0.16000E+01  0.10000E-01  0.19284E+04  0.53047E+03  0.00000E+00 -0.26523E+01  0.96418E+01  0.00000E+00
  0.17000E+01  0.10000E-01  0.19276E+04  0.53343E+03  0.00000E+00 -0.26671E+01  0.96378E+01  0.00000E+00
  0.18000E+01  0.10000E-01  0.19267E+04  0.53638E+03  0.00000E+00 -0.26819E+01  0.96337E+01  0.00000E+00
  0.19000E+01  0.10000E-01  0.19259E+04  0.53934E+03  0.00000E+00 -0.26967E+01  0.96295E+01  0.00000E+00
  0.20000E+01  0.10000E-01  0.19251E+04  0.54229E+03  0.00000E+00 -0.27115E+01  0.96254E+01  0.00000E+00
  0.11000E+01  0.10000E-01  0.19242E+04  0.54524E+03  0.00000E+00 -0.27262E+01  0.96212E+01  0.00000E+00
  0.12000E+01  0.10000E-01  0.19234E+04  0.54819E+03  0.00000E+00 -0.27410E+01  0.96170E+01  0.00000E+00
  0.13000E+01  0.10000E-01  0.19226E+04  0.55114E+03  0.00000E+00 -0.27557E+01  0.96128E+01  0.00000E+00
  0.14000E+01  0.10000E-01  0.19217E+04  0.55409E+03  0.00000E+00 -0.27705E+01  0.96086E+01  0.00000E+00
  0.15000E+01  0.10000E-01  0.19209E+04  0.55704E+03  0.00000E+00 -0.27852E+01  0.96043E+01  0.00000E+00
  0.16000E+01  0.10000E-01  0.19200E+04  0.55999E+03  0.00000E+00 -0.27999E+01  0.96000E+01  0.00000E+00
  0.17000E+01  0.10000E-01  0.19191E+04  0.56293E+03  0.00000E+00 -0.28146E+01  0.95957E+01  0.00000E+00
  0.18000E+01  0.10000E-01  0.19183E+04  0.56587E+03  0.00000E+00 -0.28294E+01  0.95914E+01  0.00000E+00
  0.19000E+01  0.10000E-01  0.19174E+04  0.56882E+03  0.00000E+00 -0.28441E+01  0.95870E+01  0.00000E+00
  0.20000E+01  0.10000E-01  0.19165E+04  0.57176E+03  0.00000E+00 -0.28588E+01  0.95827E+01  0.00000E+00
  0.11000E+01  0.10000E-01  0.19157E+04  0.57469E+03  0.00000E+00 -0.28735E+01  0.95783E+01  0.00000E+00
  0.12000E+01  0.10000E-01  0.19148E+04  0.57763E+03  0.00000E+00 -0.28882E+01  0.95738E+01  0.00000E+00
  0.13000E+01  0.10000E-01  0.19139E+04  0.58057E+03  0.00000E+00 -0.29028E+01  0.95694E+01  0.00000E+00
  0.14000E+01  0.10000E-01  0.19130E+04  0.58350E+03  0.00000E+00 -0.29175E+01  0.95649E+01  0.00000E+00
  0.15000E+01  0.10000E-01  0.19121E+04  0.58644E+03  0.00000E+00 -0.29322E+01  0.95605E+01  0.00000E+00
  0.16000E+01  0.10000E-01  0.19112E+04  0.58937E+03  0.00000E+00 -0.29469E+01  0.95559E+01  0.00000E+00
  0.17000E+01  0.10000E-01  0.19103E+04  0.59230E+03  0.00000E+00 -0.29615E+01  0.95514E+01  0.00000E+00
  0.18000E+01  0.10000E-01  0.19094E+04  0.59523E+03  0.00000E+00 -0.29762E+01  0.95469E+01  0.00000E+00
  0.19000E+01  0.10000E-01  0.19085E+04  0.59816E+03  0.00000E+00 -0.29908E+01  0.95423E+01  0.00000E+00
  0.20000E+01  0.10000E-01  0.19075E+04  0.60109E+03  0.00000E+00 -0.30054E+01  0.95377E+01  0.00000E+00
  0.11000E+01  0.10000E-01  0.19066E+04  0.60401E+03  0.00000E+00 -0.30201E+01  0.95331E+01  0.00000E+00
  0.12000E+01  0.10000E-01  0.19057E+04  0.60694E+03  0.00000E+00 -0.30347E+01  0.95284E+01  0.00000E+00
  0.13000E+01  0.10000E-01  0.19048E+04  0.60986E+03  0.00000E+00 -0.30493E+01  0.95238E+01  0.00000E+00
  0.14000E+01  0.10000E-01  0.19038E+04  0.61278E+03  0.00000E+00 -0.30639E+01  0.95191E+01  0.00000E+00
  0.15000E+01  0.10000E-01  0.19029E+04  0.61570E+03  0.00000E+00 -0.30785E+01  0.95143E+01  0.00000E+00
  0.16000E+01  0.10000E-01  0.19019E+04  0.61862E+03  0.00000E+00 -0.30931E+01  0.95096E+01  0.00000E+00
  0.17000E+01  0.10000E-01  0.19010E+04  0.62153E+03  0.00000E+00 -0.31077E+01  0.95049E+01  0.00000E+00
  0.18000E+01  0.10000E-01  0.19000E+04  0.62445E+03  0.00000E+00 -0.31222E+01  0.95001E+01  0.00000E+00
  0.19000E+01  0.10000E-01  0.18991E+04  0.62736E+03  0.00000E+00 -0.31368E+01  0.94953E+01  0.00000E+00
  0.20000E+01  0.10000E-01  0.18981E+04  0.63028E+03  0.00000E+00 -0.31514E+01  0.94905E+01  0.00000E+00
  0.11000E+01  0.10000E-01  0.18971E+04  0.63319E+03  0.00000E+00 -0.31659E+01  0.94856E+01  0.00000E+00
  0.12000E+01  0.10000E-01  0.18961E+04  0.63610E+03  0.00000E+00 -0.31805E+01  0.94807E+01  0.00000E+00
  0.13000E+01  0.10000E-01  0.18952E+04  0.63900E+03  0.00000E+00 -0.31950E+01  0.94759E+01  0.00000E+00
